tick,elapsed_time,exploration_duration,exploration_pct,og_pct,octomap_pct,gt_known_cells,current_known_cells,matched_cells,gt_known_voxels,current_known_voxels,matched_voxels,free_ratio,occupied_ratio,unknown_ratio,iou_free,iou_occupied,exploration_rate,avg_exploration_rate,estimated_completion_time
605,606.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
606,607.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
607,608.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
608,609.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
609,610.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
610,611.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
611,612.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
612,613.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
613,614.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
614,615.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
615,616.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
616,617.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
617,618.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
618,619.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
619,620.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
620,621.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
621,622.009,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
622,623.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
623,624.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
624,625.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
625,626.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
626,627.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
627,628.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
628,629.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
629,630.007,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
630,631.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
631,632.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
632,633.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
633,634.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
634,635.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
635,636.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
636,637.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
637,638.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
638,639.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
639,640.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
640,641.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
641,642.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
642,643.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
643,644.008,-1.000,25.780,25.780,0.000,25272,8013,6515,0,0,0,0.472,0.038,0.490,0.280,0.010,0.000,0.000,-1.000
644,645.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.004,0.000,-1.000
645,646.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
646,647.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
647,648.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
648,649.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
649,650.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
650,651.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
651,652.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
652,653.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
653,654.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
654,655.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
655,656.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
656,657.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
657,658.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
658,659.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
659,660.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
660,661.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
661,662.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
662,663.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
663,664.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
664,665.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
665,666.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
666,667.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
667,668.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
668,669.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
669,670.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
670,671.008,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
671,672.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
672,673.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
673,674.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
674,675.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
675,676.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
676,677.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
677,678.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
678,679.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
679,680.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
680,681.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
681,682.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
682,683.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
683,684.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
684,685.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
685,686.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
686,687.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
687,688.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
688,689.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
689,690.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
690,691.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
691,692.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
692,693.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
693,694.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
694,695.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
695,696.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
696,697.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
697,698.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
698,699.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
699,700.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
700,701.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
701,702.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
702,703.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
703,704.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
704,705.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
705,706.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
706,707.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
707,708.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
708,709.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
709,710.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
710,711.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
711,712.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
712,713.009,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
713,714.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
714,717.943,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
715,718.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
716,719.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
717,720.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
718,721.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
719,722.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
720,723.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
721,724.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
722,725.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
723,726.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
724,727.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
725,728.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
726,729.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
727,730.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
728,731.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
729,732.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
730,733.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
731,734.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
732,735.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
733,736.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
734,737.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
735,738.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
736,739.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
737,740.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
738,741.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
739,742.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
740,743.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
741,744.012,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
742,745.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
743,746.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
744,747.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
745,748.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
746,749.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
747,750.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
748,751.013,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
749,752.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
750,753.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
751,754.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
752,755.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
753,756.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
754,757.010,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
755,758.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
756,759.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
757,760.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
758,761.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
759,762.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
760,763.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
761,764.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
762,765.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
763,766.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
764,767.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
765,768.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
766,769.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
767,770.013,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
768,771.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
769,772.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
770,773.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
771,774.013,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
772,775.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
773,776.013,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
774,777.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
775,778.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
776,779.013,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
777,780.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
778,781.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
779,782.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
780,783.012,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
781,784.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
782,785.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
783,786.012,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
784,787.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
785,788.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
786,789.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
787,790.012,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
788,791.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
789,792.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
790,793.014,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
791,794.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
792,795.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
793,796.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
794,797.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
795,798.012,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
796,799.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
797,800.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
798,801.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
799,802.011,-1.000,25.783,25.783,0.000,25272,8013,6516,0,0,0,0.472,0.038,0.490,0.281,0.010,0.000,0.000,-1.000
